Product_Launch_Id,Product_Category,Weeks_Since_Launch,Stores_Selling,Units_that_sold_that_week,Distinct_Customers_Buying_At_Least_Once_Cumulative,Distinct_Customers_Buying_More_Than_Once_Cumulative,Cumulative_Units_Sold_To_Convenience_At_Home_Customers,Cumulative_Units_Sold_To_Family_Focussed_Customers,Cumulative_Units_Sold_To_Finest_Customers,Cumulative_Units_Sold_To_Grab_and_Go_Customers,Cumulative_Units_Sold_To_Shoppers_On_A_Budget,Cumulative_Units_Sold_To_Traditional_Homes_Customers,Cumulative_Units_Sold_To_Watching_The_Waistline_Customers,Cumulative_Units_Sold_To_Least_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Splurge_And_Save_Customers,Cumulative_Units_Sold_To_Very_Price_Sensitive_Customers
1105,Specialty Cheese Pre Pack,20,199,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,21,222,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,22,177,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,23,205,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,24,199,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,25,222,,,,,,,,,,,,,,
1105,Specialty Cheese Pre Pack,26,246,,,,,,,,,,,,,,
1135,Chicken & Poultry,1,15,29,20,1,4,2,2,0,1,11,8,2,8,0,14
1135,Chicken & Poultry,2,33,74,82,2,15,5,10,5,5,33,24,10,34,13,36
1135,Chicken & Poultry,3,191,551,497,48,89,54,81,20,46,224,96,44,243,65,246
1135,Chicken & Poultry,4,324,1029,1185,144,264,122,282,47,150,508,200,161,575,124,663
1135,Chicken & Poultry,5,1235,7810,5673,801,1724,680,2145,313,967,2317,702,658,2998,747,4207
1135,Chicken & Poultry,6,1409,7972,9690,1854,3346,1307,3930,621,1717,4173,1198,1211,5412,1455,7675
1135,Chicken & Poultry,7,1301,6136,12489,2650,4513,1753,5339,856,2236,5732,1598,1745,7324,2013,10168
1135,Chicken & Poultry,8,1245,5630,14992,3395,5526,2153,6470,1113,2815,7104,2032,2242,9065,2556,12364
1135,Chicken & Poultry,9,1208,5067,17194,4033,6459,2561,7604,1338,3245,8283,2362,2707,10671,3040,14286
1135,Chicken & Poultry,10,1593,9901,21374,5121,8487,3140,9950,1815,4272,10375,2992,3372,13705,3862,18645
1135,Chicken & Poultry,11,1452,6914,24054,5979,9865,3633,11465,2125,4987,11848,3392,3899,15879,4447,21376
1135,Chicken & Poultry,12,1224,4693,25834,6582,10796,3940,12464,2366,5408,12931,3685,4365,17424,4908,23014
1135,Chicken & Poultry,13,1134,4480,27543,7143,11666,4238,13482,2564,5819,13933,3987,4799,18896,5312,24649
1135,Chicken & Poultry,14,1144,,,,,,,,,,,,,,
1135,Chicken & Poultry,15,1104,,,,,,,,,,,,,,
1135,Chicken & Poultry,16,1085,,,,,,,,,,,,,,
1135,Chicken & Poultry,17,1049,,,,,,,,,,,,,,
1135,Chicken & Poultry,18,1055,,,,,,,,,,,,,,
1135,Chicken & Poultry,19,1053,,,,,,,,,,,,,,
1135,Chicken & Poultry,20,1067,,,,,,,,,,,,,,
1135,Chicken & Poultry,21,1040,,,,,,,,,,,,,,
1135,Chicken & Poultry,22,1051,,,,,,,,,,,,,,
1135,Chicken & Poultry,23,1704,,,,,,,,,,,,,,
1135,Chicken & Poultry,24,1516,,,,,,,,,,,,,,
1135,Chicken & Poultry,25,1541,,,,,,,,,,,,,,
1135,Chicken & Poultry,26,1455,,,,,,,,,,,,,,
1136,Chicken & Poultry,1,1,2,2,0,0,0,1,0,0,0,1,0,1,0,1
1136,Chicken & Poultry,2,13,31,28,2,7,5,4,1,1,6,5,0,15,2,12
1136,Chicken & Poultry,3,107,214,213,15,43,20,41,7,13,84,16,14,89,26,93
1136,Chicken & Poultry,4,189,390,523,62,93,36,117,24,36,224,49,44,219,54,252
1136,Chicken & Poultry,5,340,787,1135,133,212,93,284,48,103,445,114,103,473,121,569
1136,Chicken & Poultry,6,359,933,1819,246,387,152,470,87,165,709,179,176,752,191,957
1136,Chicken & Poultry,7,356,917,2447,375,531,204,660,116,230,987,248,248,1042,264,1325
1136,Chicken & Poultry,8,354,989,3030,528,683,277,884,147,291,1266,328,329,1343,342,1730
1136,Chicken & Poultry,9,328,924,3579,657,839,358,1055,175,346,1537,409,393,1643,440,2081
1136,Chicken & Poultry,10,299,709,3972,757,959,413,1196,207,376,1738,478,449,1869,506,2363
1136,Chicken & Poultry,11,316,727,4356,863,1092,471,1343,226,425,1940,537,498,2079,584,2672
1136,Chicken & Poultry,12,303,749,4743,952,1207,528,1485,252,473,2173,600,550,2310,664,2983
1136,Chicken & Poultry,13,293,681,5108,1048,1317,577,1618,268,514,2367,660,609,2501,722,3253
1136,Chicken & Poultry,14,270,,,,,,,,,,,,,,
1136,Chicken & Poultry,15,279,,,,,,,,,,,,,,
1136,Chicken & Poultry,16,273,,,,,,,,,,,,,,
1136,Chicken & Poultry,17,267,,,,,,,,,,,,,,
1136,Chicken & Poultry,18,294,,,,,,,,,,,,,,
1136,Chicken & Poultry,19,307,,,,,,,,,,,,,,
1136,Chicken & Poultry,20,268,,,,,,,,,,,,,,
1136,Chicken & Poultry,21,270,,,,,,,,,,,,,,
1136,Chicken & Poultry,22,254,,,,,,,,,,,,,,
1136,Chicken & Poultry,23,337,,,,,,,,,,,,,,
1136,Chicken & Poultry,24,333,,,,,,,,,,,,,,
1136,Chicken & Poultry,25,324,,,,,,,,,,,,,,
1136,Chicken & Poultry,26,301,,,,,,,,,,,,,,
1138,Chicken & Poultry,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1138,Chicken & Poultry,2,80,111,102,3,22,9,28,4,6,16,14,7,27,11,47
1138,Chicken & Poultry,3,155,241,314,9,61,28,90,22,25,52,31,21,82,28,166
1138,Chicken & Poultry,4,180,268,547,18,109,49,146,34,53,85,52,36,149,52,277
1138,Chicken & Poultry,5,187,290,796,31,176,73,212,44,73,129,65,50,213,81,408
1138,Chicken & Poultry,6,202,317,1064,49,241,95,277,58,106,175,90,75,296,111,540
1138,Chicken & Poultry,7,183,291,1311,63,300,110,344,67,142,209,116,96,378,140,654
1138,Chicken & Poultry,8,198,336,1589,85,373,132,423,78,170,264,136,115,465,159,817
1138,Chicken & Poultry,9,220,356,1869,115,456,154,491,90,194,312,170,136,578,186,941
1138,Chicken & Poultry,10,219,364,2160,143,547,184,563,101,229,355,196,157,663,234,1093
1138,Chicken & Poultry,11,186,327,2403,170,621,207,643,109,264,391,214,175,740,260,1247
1138,Chicken & Poultry,12,207,326,2660,193,678,227,725,118,291,439,245,191,837,294,1366
1138,Chicken & Poultry,13,194,319,2919,213,750,250,800,124,306,475,270,218,912,319,1493
1138,Chicken & Poultry,14,232,,,,,,,,,,,,,,
1138,Chicken & Poultry,15,237,,,,,,,,,,,,,,
1138,Chicken & Poultry,16,210,,,,,,,,,,,,,,
1138,Chicken & Poultry,17,218,,,,,,,,,,,,,,
1138,Chicken & Poultry,18,208,,,,,,,,,,,,,,
1138,Chicken & Poultry,19,212,,,,,,,,,,,,,,
1138,Chicken & Poultry,20,219,,,,,,,,,,,,,,
1138,Chicken & Poultry,21,237,,,,,,,,,,,,,,
1138,Chicken & Poultry,22,220,,,,,,,,,,,,,,
1138,Chicken & Poultry,23,213,,,,,,,,,,,,,,
1138,Chicken & Poultry,24,236,,,,,,,,,,,,,,
1138,Chicken & Poultry,25,239,,,,,,,,,,,,,,
1138,Chicken & Poultry,26,209,,,,,,,,,,,,,,
1142,Chicken & Poultry,1,3,3,3,0,1,0,0,0,1,1,0,0,2,0,1
1142,Chicken & Poultry,2,3,3,6,0,2,0,0,1,1,1,1,0,2,1,3
1142,Chicken & Poultry,3,3,3,9,0,3,0,0,1,1,1,3,0,3,1,5
1142,Chicken & Poultry,4,3,3,12,0,4,0,1,1,2,1,3,0,3,2,7
1142,Chicken & Poultry,5,28,33,44,0,13,1,2,3,4,6,12,4,17,4,14
1142,Chicken & Poultry,6,51,71,108,2,22,10,13,5,14,15,26,11,40,13,38
1142,Chicken & Poultry,7,54,84,181,5,27,23,27,12,30,24,37,20,63,32,62
1142,Chicken & Poultry,8,58,111,258,13,47,30,48,15,44,46,46,29,91,48,101
1142,Chicken & Poultry,9,64,94,335,18,62,37,63,19,54,63,53,35,123,61,123
1142,Chicken & Poultry,10,60,101,398,34,76,44,79,23,69,84,61,43,151,71,157
1142,Chicken & Poultry,11,59,97,464,47,91,51,98,31,78,101,74,52,168,87,191
1142,Chicken & Poultry,12,60,103,538,54,113,62,112,35,96,113,78,61,200,99,219
1142,Chicken & Poultry,13,77,122,631,63,139,71,124,44,111,130,95,77,229,112,261
1142,Chicken & Poultry,14,64,,,,,,,,,,,,,,
1142,Chicken & Poultry,15,61,,,,,,,,,,,,,,
1142,Chicken & Poultry,16,59,,,,,,,,,,,,,,
1142,Chicken & Poultry,17,56,,,,,,,,,,,,,,
1142,Chicken & Poultry,18,61,,,,,,,,,,,,,,
1142,Chicken & Poultry,19,46,,,,,,,,,,,,,,
1142,Chicken & Poultry,20,55,,,,,,,,,,,,,,
1142,Chicken & Poultry,21,43,,,,,,,,,,,,,,
1142,Chicken & Poultry,22,54,,,,,,,,,,,,,,
1142,Chicken & Poultry,23,41,,,,,,,,,,,,,,
1142,Chicken & Poultry,24,42,,,,,,,,,,,,,,
1142,Chicken & Poultry,25,50,,,,,,,,,,,,,,
1142,Chicken & Poultry,26,48,,,,,,,,,,,,,,
1152,Prepared Food,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1152,Prepared Food,2,5,5,6,0,1,1,1,0,0,0,2,2,3,0,0
1152,Prepared Food,3,16,19,23,2,4,6,3,3,1,3,4,8,11,4,1
1152,Prepared Food,4,16,17,38,4,6,9,3,4,2,5,10,18,13,6,2
1152,Prepared Food,5,26,34,71,4,13,10,8,10,3,10,16,29,22,11,7
1152,Prepared Food,6,31,36,106,4,17,12,13,14,4,16,25,34,32,15,16
1152,Prepared Food,7,73,86,187,6,34,19,24,18,8,28,44,51,64,29,25
1152,Prepared Food,8,85,120,284,17,53,26,38,29,18,42,71,66,111,38,53
1152,Prepared Food,9,97,146,417,21,92,37,55,36,33,60,91,101,159,52,82
1152,Prepared Food,10,98,138,537,27,127,39,71,48,45,81,117,137,204,65,111
1152,Prepared Food,11,100,143,649,43,154,49,92,62,57,103,136,165,253,84,140
1152,Prepared Food,12,101,124,764,46,176,57,101,68,71,124,156,184,294,98,166
1152,Prepared Food,13,93,126,867,56,199,63,122,82,81,142,175,204,339,111,197
1152,Prepared Food,14,145,,,,,,,,,,,,,,
1152,Prepared Food,15,144,,,,,,,,,,,,,,
1152,Prepared Food,16,149,,,,,,,,,,,,,,
1152,Prepared Food,17,132,,,,,,,,,,,,,,
1152,Prepared Food,18,147,,,,,,,,,,,,,,
1152,Prepared Food,19,124,,,,,,,,,,,,,,
1152,Prepared Food,20,185,,,,,,,,,,,,,,
1152,Prepared Food,21,180,,,,,,,,,,,,,,
1152,Prepared Food,22,161,,,,,,,,,,,,,,
1152,Prepared Food,23,180,,,,,,,,,,,,,,
1152,Prepared Food,24,195,,,,,,,,,,,,,,
1152,Prepared Food,25,213,,,,,,,,,,,,,,
1152,Prepared Food,26,198,,,,,,,,,,,,,,
1155,Chicken & Poultry,1,24,98,91,5,8,23,8,9,4,22,18,11,38,25,18
1155,Chicken & Poultry,2,24,189,234,31,30,61,27,20,21,58,53,48,88,64,66
1155,Chicken & Poultry,3,24,218,392,62,57,97,54,35,29,97,96,91,149,101,114
1155,Chicken & Poultry,4,25,231,544,102,94,145,80,51,37,129,142,149,197,154,165
1155,Chicken & Poultry,5,24,200,652,138,119,188,99,64,48,158,182,186,246,195,216
1155,Chicken & Poultry,6,25,227,781,168,148,228,130,78,60,193,220,229,306,231,274
1155,Chicken & Poultry,7,25,210,889,200,170,268,167,91,72,219,249,261,368,270,318
1155,Chicken & Poultry,8,24,195,979,238,194,296,192,106,82,255,282,304,408,300,371
1155,Chicken & Poultry,9,24,167,1064,258,223,326,212,117,86,282,307,340,446,328,413
1155,Chicken & Poultry,10,24,154,1144,285,247,365,226,125,95,302,330,364,496,355,448
1155,Chicken & Poultry,11,25,142,1209,301,260,389,250,138,103,323,354,396,526,384,482
1155,Chicken & Poultry,12,25,160,1283,322,284,415,273,148,109,352,380,434,566,412,518
1155,Chicken & Poultry,13,24,155,1346,352,305,452,296,152,120,373,405,461,603,451,557
1155,Chicken & Poultry,14,24,,,,,,,,,,,,,,
1155,Chicken & Poultry,15,25,,,,,,,,,,,,,,
1155,Chicken & Poultry,16,25,,,,,,,,,,,,,,
1155,Chicken & Poultry,17,24,,,,,,,,,,,,,,
1155,Chicken & Poultry,18,22,,,,,,,,,,,,,,
1155,Chicken & Poultry,19,23,,,,,,,,,,,,,,
1155,Chicken & Poultry,20,23,,,,,,,,,,,,,,
1155,Chicken & Poultry,21,25,,,,,,,,,,,,,,
1155,Chicken & Poultry,22,24,,,,,,,,,,,,,,
1155,Chicken & Poultry,23,24,,,,,,,,,,,,,,
1155,Chicken & Poultry,24,25,,,,,,,,,,,,,,
1155,Chicken & Poultry,25,21,,,,,,,,,,,,,,
1155,Chicken & Poultry,26,23,,,,,,,,,,,,,,
1159,Chicken & Poultry,1,94,133,124,0,36,7,17,8,21,19,8,14,39,5,56
1159,Chicken & Poultry,2,143,227,321,3,90,23,49,24,55,50,27,30,124,24,138
1159,Chicken & Poultry,3,153,236,534,9,166,35,97,34,77,76,43,49,191,45,237
1159,Chicken & Poultry,4,149,237,740,23,221,49,149,45,101,105,63,72,262,63,331
1159,Chicken & Poultry,5,115,173,885,30,263,56,179,52,128,133,76,91,329,74,384
1159,Chicken & Poultry,6,84,115,982,37,287,61,206,53,142,154,90,107,357,86,433
1159,Chicken & Poultry,7,147,240,1184,49,343,70,263,63,175,180,104,125,419,105,530
1159,Chicken & Poultry,8,110,180,1329,58,423,74,285,69,194,194,116,140,478,116,598
1159,Chicken & Poultry,9,111,162,1456,72,459,78,320,83,209,212,138,164,529,133,651
1159,Chicken & Poultry,10,88,113,1551,82,483,85,345,86,228,223,152,173,571,147,686
1159,Chicken & Poultry,11,62,84,1618,92,500,88,357,91,244,233,163,187,594,155,713
1159,Chicken & Poultry,12,123,171,1757,105,549,98,392,101,261,251,173,202,648,176,766
1159,Chicken & Poultry,13,110,165,1887,121,591,105,427,110,281,272,185,210,708,193,819
1159,Chicken & Poultry,14,132,,,,,,,,,,,,,,
1159,Chicken & Poultry,15,129,,,,,,,,,,,,,,
1159,Chicken & Poultry,16,100,,,,,,,,,,,,,,
1159,Chicken & Poultry,17,122,,,,,,,,,,,,,,
1159,Chicken & Poultry,18,135,,,,,,,,,,,,,,
1159,Chicken & Poultry,19,131,,,,,,,,,,,,,,
1159,Chicken & Poultry,20,130,,,,,,,,,,,,,,
1159,Chicken & Poultry,21,130,,,,,,,,,,,,,,
1159,Chicken & Poultry,22,130,,,,,,,,,,,,,,
1159,Chicken & Poultry,23,113,,,,,,,,,,,,,,
1159,Chicken & Poultry,24,102,,,,,,,,,,,,,,
1159,Chicken & Poultry,25,82,,,,,,,,,,,,,,
1159,Chicken & Poultry,26,73,,,,,,,,,,,,,,
1161,Sandwiches,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1161,Sandwiches,2,5,5,6,0,0,0,1,0,2,1,2,1,3,0,2
1161,Sandwiches,3,219,443,354,15,78,34,100,17,52,95,66,54,144,61,169
1161,Sandwiches,4,348,789,922,69,212,82,261,59,143,267,187,123,432,174,446
1161,Sandwiches,5,377,791,1462,150,346,130,418,109,238,440,292,202,746,262,706
1161,Sandwiches,6,358,790,1963,246,463,184,559,150,318,616,428,297,1020,382,949
1161,Sandwiches,7,362,836,2450,352,618,233,724,191,398,806,549,398,1325,494,1214
1161,Sandwiches,8,311,709,2841,433,734,294,881,229,467,924,661,476,1562,604,1447
1161,Sandwiches,9,301,659,3186,512,844,350,1000,275,531,1045,778,559,1804,696,1649
1161,Sandwiches,10,276,540,3477,571,927,387,1116,298,579,1161,874,621,1992,771,1824
1161,Sandwiches,11,238,490,3742,625,1009,411,1224,322,631,1243,968,698,2149,839,1980
1161,Sandwiches,12,230,479,3992,674,1076,445,1331,347,675,1348,1038,742,2342,881,2139
1161,Sandwiches,13,219,450,4203,729,1142,480,1423,364,742,1433,1100,792,2496,934,2295
1161,Sandwiches,14,197,,,,,,,,,,,,,,
1161,Sandwiches,15,183,,,,,,,,,,,,,,
1161,Sandwiches,16,201,,,,,,,,,,,,,,
1161,Sandwiches,17,203,,,,,,,,,,,,,,
1161,Sandwiches,18,203,,,,,,,,,,,,,,
1161,Sandwiches,19,157,,,,,,,,,,,,,,
1161,Sandwiches,20,182,,,,,,,,,,,,,,
1161,Sandwiches,21,174,,,,,,,,,,,,,,
1161,Sandwiches,22,149,,,,,,,,,,,,,,
1161,Sandwiches,23,118,,,,,,,,,,,,,,
1161,Sandwiches,24,151,,,,,,,,,,,,,,
1161,Sandwiches,25,123,,,,,,,,,,,,,,
1161,Sandwiches,26,113,,,,,,,,,,,,,,
1162,Sandwiches,1,52,90,70,4,18,6,15,6,13,26,6,7,35,3,41
1162,Sandwiches,2,1541,6544,4736,615,1304,464,1504,295,645,1743,570,532,2486,642,2638
1162,Sandwiches,3,1858,9639,10283,1872,3069,1312,3583,733,1528,4279,1481,1422,6005,1714,6312
1162,Sandwiches,4,1904,10685,15584,3202,5204,2223,5972,1215,2475,6814,2479,2573,9833,2799,10345
1162,Sandwiches,5,1906,10075,20100,4557,6952,3179,8264,1699,3421,9219,3373,3571,13396,4039,13986
1162,Sandwiches,6,1836,9054,23964,5684,8692,3965,10306,2115,4158,11372,4234,4459,16633,5059,17292
1162,Sandwiches,7,1812,8479,27215,6754,10294,4701,12126,2523,4927,13320,5034,5290,19520,6050,20447
1162,Sandwiches,8,1678,7195,29945,7687,11634,5334,13725,2869,5556,15021,5723,6000,22122,6910,23014
1162,Sandwiches,9,1564,6248,32235,8464,12696,5969,15045,3113,6145,16462,6374,6682,24222,7684,25237
1162,Sandwiches,10,1465,5103,34076,9080,13633,6443,16101,3338,6598,17642,6916,7228,25966,8285,27062
1162,Sandwiches,11,1326,4399,35644,9630,14461,6858,17036,3559,6989,18593,7400,7751,27474,8820,28596
1162,Sandwiches,12,1239,3877,37076,10095,15241,7188,17828,3756,7333,19456,7805,8177,28862,9302,29883
1162,Sandwiches,13,1143,3488,38295,10533,15890,7488,18636,3895,7634,20207,8175,8584,30163,9714,30993
1162,Sandwiches,14,1148,,,,,,,,,,,,,,
1162,Sandwiches,15,1125,,,,,,,,,,,,,,
1162,Sandwiches,16,1085,,,,,,,,,,,,,,
1162,Sandwiches,17,1099,,,,,,,,,,,,,,
1162,Sandwiches,18,995,,,,,,,,,,,,,,
1162,Sandwiches,19,890,,,,,,,,,,,,,,
1162,Sandwiches,20,789,,,,,,,,,,,,,,
1162,Sandwiches,21,689,,,,,,,,,,,,,,
1162,Sandwiches,22,682,,,,,,,,,,,,,,
1162,Sandwiches,23,611,,,,,,,,,,,,,,
1162,Sandwiches,24,600,,,,,,,,,,,,,,
1162,Sandwiches,25,620,,,,,,,,,,,,,,
1162,Sandwiches,26,516,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,1,18,21,20,0,3,2,0,2,1,1,11,11,6,0,2
1172,Bouquet Everyday Musical,2,41,51,69,0,12,8,3,7,3,10,27,38,16,7,7
1172,Bouquet Everyday Musical,3,39,47,114,2,20,14,7,9,4,17,42,55,27,16,13
1172,Bouquet Everyday Musical,4,45,55,165,2,26,21,11,11,5,26,62,80,35,27,17
1172,Bouquet Everyday Musical,5,37,42,207,2,37,26,13,14,8,30,72,94,49,34,21
1172,Bouquet Everyday Musical,6,32,38,241,3,42,30,13,15,9,39,85,111,56,38,28
1172,Bouquet Everyday Musical,7,35,42,281,4,49,33,16,21,11,47,96,131,71,43,28
1172,Bouquet Everyday Musical,8,33,35,316,4,52,37,19,23,15,51,108,151,76,46,32
1172,Bouquet Everyday Musical,9,58,65,376,8,70,41,21,32,19,57,123,179,93,55,37
1172,Bouquet Everyday Musical,10,52,61,437,8,83,50,25,38,21,64,136,198,111,65,45
1172,Bouquet Everyday Musical,11,87,108,544,8,106,62,32,50,29,82,157,244,135,82,58
1172,Bouquet Everyday Musical,12,125,209,745,13,139,93,46,70,44,118,203,328,186,115,87
1172,Bouquet Everyday Musical,13,55,69,810,15,149,100,49,75,50,129,225,354,204,128,94
1172,Bouquet Everyday Musical,14,65,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,15,59,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,16,71,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,17,86,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,18,63,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,19,42,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,20,44,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,21,39,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,22,25,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,23,25,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,24,34,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,25,49,,,,,,,,,,,,,,
1172,Bouquet Everyday Musical,26,34,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,1,12,12,12,0,3,4,0,0,0,0,3,4,2,4,0
1173,Bouquet Everyday Musical,2,39,45,55,1,10,12,1,1,0,6,20,21,13,15,1
1173,Bouquet Everyday Musical,3,39,46,100,1,18,20,3,6,0,11,35,39,21,27,5
1173,Bouquet Everyday Musical,4,33,36,135,1,21,24,5,13,1,15,49,61,28,27,11
1173,Bouquet Everyday Musical,5,39,44,176,2,29,29,7,19,1,20,63,79,41,32,14
1173,Bouquet Everyday Musical,6,24,31,206,3,33,32,10,22,4,23,68,87,46,38,22
1173,Bouquet Everyday Musical,7,39,48,248,7,47,38,12,25,6,28,80,99,61,51,26
1173,Bouquet Everyday Musical,8,30,36,283,8,52,42,15,29,7,36,90,113,68,57,32
1173,Bouquet Everyday Musical,9,48,49,330,9,65,45,16,34,9,42,105,135,82,64,34
1173,Bouquet Everyday Musical,10,49,58,387,10,74,55,18,41,11,50,119,153,98,76,40
1173,Bouquet Everyday Musical,11,85,119,497,13,96,73,22,49,22,67,151,193,140,93,54
1173,Bouquet Everyday Musical,12,127,213,697,16,135,107,44,63,33,110,188,262,203,130,85
1173,Bouquet Everyday Musical,13,46,59,751,18,150,111,46,70,34,123,201,290,216,139,91
1173,Bouquet Everyday Musical,14,57,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,15,50,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,16,67,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,17,47,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,18,58,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,19,41,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,20,41,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,21,35,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,22,50,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,23,33,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,24,31,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,25,40,,,,,,,,,,,,,,
1173,Bouquet Everyday Musical,26,48,,,,,,,,,,,,,,
1241,Pork Grinds,1,17,19,18,0,9,1,6,0,0,2,1,2,11,1,4
1241,Pork Grinds,2,86,167,181,0,70,17,41,4,10,23,13,11,61,23,79
1241,Pork Grinds,3,66,124,298,5,120,31,58,10,18,37,24,24,100,36,129
1241,Pork Grinds,4,104,330,613,10,241,57,123,18,47,78,45,44,201,61,279
1241,Pork Grinds,5,102,245,832,25,328,71,188,22,58,113,59,58,278,76,399
1241,Pork Grinds,6,103,256,1053,52,416,83,233,32,90,148,75,77,351,96,517
1241,Pork Grinds,7,86,200,1224,67,492,96,266,43,102,173,83,93,422,107,594
1241,Pork Grinds,8,98,268,1432,100,603,122,303,50,122,213,95,113,509,136,708
1241,Pork Grinds,9,93,220,1612,128,678,135,347,55,139,247,103,126,580,155,801
1241,Pork Grinds,10,86,213,1770,155,763,149,388,62,155,268,114,135,632,174,909
1241,Pork Grinds,11,143,386,2100,186,906,185,438,72,195,317,140,170,752,213,1057
1241,Pork Grinds,12,138,352,2370,229,1020,217,503,79,231,365,164,199,869,245,1200
1241,Pork Grinds,13,105,272,2585,261,1116,236,547,83,252,413,183,220,963,264,1311
1241,Pork Grinds,14,96,,,,,,,,,,,,,,
1241,Pork Grinds,15,96,,,,,,,,,,,,,,
1241,Pork Grinds,16,142,,,,,,,,,,,,,,
1241,Pork Grinds,17,152,,,,,,,,,,,,,,
1241,Pork Grinds,18,107,,,,,,,,,,,,,,
1241,Pork Grinds,19,133,,,,,,,,,,,,,,
1241,Pork Grinds,20,135,,,,,,,,,,,,,,
1241,Pork Grinds,21,107,,,,,,,,,,,,,,
1241,Pork Grinds,22,110,,,,,,,,,,,,,,
1241,Pork Grinds,23,119,,,,,,,,,,,,,,
1241,Pork Grinds,24,114,,,,,,,,,,,,,,
1241,Pork Grinds,25,144,,,,,,,,,,,,,,
1241,Pork Grinds,26,144,,,,,,,,,,,,,,
1330,Berries,1,5,8,7,0,2,0,0,0,0,3,3,1,4,2,1
1330,Berries,2,38,53,56,0,12,2,2,8,0,8,29,24,21,10,6
1330,Berries,3,187,604,591,18,137,24,27,91,32,91,252,281,231,91,43
1330,Berries,4,150,376,877,45,204,35,50,141,51,156,385,466,337,142,64
1330,Berries,5,179,441,1213,89,276,50,79,195,77,219,554,667,461,212,87
1330,Berries,6,194,462,1534,151,351,61,96,256,101,291,743,911,563,269,119
1330,Berries,7,234,533,1923,205,462,79,122,316,132,376,930,1161,749,325,140
1330,Berries,8,228,495,2293,247,548,100,151,363,161,455,1117,1392,898,377,176
1330,Berries,9,239,514,2696,294,645,121,175,430,181,530,1309,1619,1059,441,215
1330,Berries,10,220,465,3054,339,737,142,203,487,206,585,1477,1854,1166,511,240
1330,Berries,11,232,511,3410,395,830,168,235,556,244,663,1634,2090,1298,590,273
1330,Berries,12,134,278,3599,429,874,181,248,582,260,713,1734,2204,1391,631,285
1330,Berries,13,86,144,3701,440,908,190,256,596,267,733,1776,2259,1430,658,300
1330,Berries,14,24,,,,,,,,,,,,,,
1330,Berries,15,198,,,,,,,,,,,,,,
1330,Berries,16,396,,,,,,,,,,,,,,
1330,Berries,17,384,,,,,,,,,,,,,,
1330,Berries,18,321,,,,,,,,,,,,,,
1330,Berries,19,176,,,,,,,,,,,,,,
1330,Berries,20,166,,,,,,,,,,,,,,
1330,Berries,21,219,,,,,,,,,,,,,,
1330,Berries,22,168,,,,,,,,,,,,,,
1330,Berries,23,121,,,,,,,,,,,,,,
1330,Berries,24,52,,,,,,,,,,,,,,
1330,Berries,25,10,,,,,,,,,,,,,,
1330,Berries,26,9,,,,,,,,,,,,,,
1332,Berries,1,67,224,193,1,33,10,18,29,13,29,83,86,70,32,22
1332,Berries,2,183,926,948,17,215,50,79,115,61,141,440,388,380,136,186
1332,Berries,3,167,758,1547,59,340,77,118,207,113,238,718,680,619,229,257
1332,Berries,4,138,533,1968,102,427,102,163,264,133,303,927,918,773,306,287
1332,Berries,5,149,934,2676,165,596,142,228,351,174,411,1285,1304,1051,415,374
1332,Berries,6,144,938,3326,260,751,178,304,423,232,521,1653,1652,1353,537,469
1332,Berries,7,170,1279,4235,391,967,229,406,539,319,711,2067,2059,1757,688,665
